,date,province_state,country_region,cumulative_count,new_count
0,1/22/20,Afghanistan,Afghanistan,0,0.0
1,1/22/20,Albania,Albania,0,0.0
2,1/22/20,Algeria,Algeria,0,0.0
3,1/22/20,Andorra,Andorra,0,0.0
4,1/22/20,Angola,Angola,0,0.0
5,1/22/20,Anguilla,United Kingdom,0,0.0
6,1/22/20,Anhui,China,0,0.0
7,1/22/20,Antigua and Barbuda,Antigua and Barbuda,0,0.0
8,1/22/20,Argentina,Argentina,0,0.0
9,1/22/20,Armenia,Armenia,0,0.0
10,1/22/20,Aruba,Netherlands,0,0.0
11,1/22/20,Australian Capital Territory,Australia,0,0.0
12,1/22/20,Austria,Austria,0,0.0
13,1/22/20,Azerbaijan,Azerbaijan,0,0.0
14,1/22/20,Bahamas,Bahamas,0,0.0
15,1/22/20,Bahrain,Bahrain,0,0.0
16,1/22/20,Bangladesh,Bangladesh,0,0.0
17,1/22/20,Barbados,Barbados,0,0.0
18,1/22/20,Beijing,China,0,0.0
19,1/22/20,Belarus,Belarus,0,0.0
20,1/22/20,Belgium,Belgium,0,0.0
21,1/22/20,Belize,Belize,0,0.0
22,1/22/20,Benin,Benin,0,0.0
23,1/22/20,Bermuda,United Kingdom,0,0.0
24,1/22/20,Bhutan,Bhutan,0,0.0
25,1/22/20,Bolivia,Bolivia,0,0.0
26,1/22/20,"Bonaire, Sint Eustatius and Saba",Netherlands,0,0.0
27,1/22/20,Bosnia and Herzegovina,Bosnia and Herzegovina,0,0.0
28,1/22/20,Botswana,Botswana,0,0.0
29,1/22/20,Brazil,Brazil,0,0.0
30,1/22/20,British Virgin Islands,United Kingdom,0,0.0
31,1/22/20,Brunei,Brunei,0,0.0
32,1/22/20,Bulgaria,Bulgaria,0,0.0
33,1/22/20,Burkina Faso,Burkina Faso,0,0.0
34,1/22/20,Burma,Burma,0,0.0
35,1/22/20,Burundi,Burundi,0,0.0
36,1/22/20,Cabo Verde,Cabo Verde,0,0.0
37,1/22/20,Cambodia,Cambodia,0,0.0
38,1/22/20,Cameroon,Cameroon,0,0.0
39,1/22/20,Canada,Canada,0,0.0
40,1/22/20,Cayman Islands,United Kingdom,0,0.0
41,1/22/20,Central African Republic,Central African Republic,0,0.0
42,1/22/20,Chad,Chad,0,0.0
43,1/22/20,Channel Islands,United Kingdom,0,0.0
44,1/22/20,Chile,Chile,0,0.0
45,1/22/20,Chongqing,China,0,0.0
46,1/22/20,Colombia,Colombia,0,0.0
47,1/22/20,Congo (Brazzaville),Congo (Brazzaville),0,0.0
48,1/22/20,Congo (Kinshasa),Congo (Kinshasa),0,0.0
49,1/22/20,Costa Rica,Costa Rica,0,0.0
50,1/22/20,Cote d'Ivoire,Cote d'Ivoire,0,0.0
51,1/22/20,Croatia,Croatia,0,0.0
52,1/22/20,Cuba,Cuba,0,0.0
53,1/22/20,Curacao,Netherlands,0,0.0
54,1/22/20,Cyprus,Cyprus,0,0.0
55,1/22/20,Czechia,Czechia,0,0.0
56,1/22/20,Denmark,Denmark,0,0.0
57,1/22/20,Diamond Princess,Diamond Princess,0,0.0
58,1/22/20,Djibouti,Djibouti,0,0.0
59,1/22/20,Dominica,Dominica,0,0.0
60,1/22/20,Dominican Republic,Dominican Republic,0,0.0
61,1/22/20,Ecuador,Ecuador,0,0.0
62,1/22/20,Egypt,Egypt,0,0.0
63,1/22/20,El Salvador,El Salvador,0,0.0
64,1/22/20,Equatorial Guinea,Equatorial Guinea,0,0.0
65,1/22/20,Eritrea,Eritrea,0,0.0
66,1/22/20,Estonia,Estonia,0,0.0
67,1/22/20,Eswatini,Eswatini,0,0.0
68,1/22/20,Ethiopia,Ethiopia,0,0.0
69,1/22/20,Falkland Islands (Malvinas),United Kingdom,0,0.0
70,1/22/20,Faroe Islands,Denmark,0,0.0
71,1/22/20,Fiji,Fiji,0,0.0
72,1/22/20,Finland,Finland,0,0.0
73,1/22/20,France,France,0,0.0
74,1/22/20,French Guiana,France,0,0.0
75,1/22/20,French Polynesia,France,0,0.0
76,1/22/20,Fujian,China,0,0.0
77,1/22/20,Gabon,Gabon,0,0.0
78,1/22/20,Gambia,Gambia,0,0.0
79,1/22/20,Gansu,China,0,0.0
80,1/22/20,Georgia,Georgia,0,0.0
81,1/22/20,Germany,Germany,0,0.0
82,1/22/20,Ghana,Ghana,0,0.0
83,1/22/20,Gibraltar,United Kingdom,0,0.0
84,1/22/20,Greece,Greece,0,0.0
85,1/22/20,Greenland,Denmark,0,0.0
86,1/22/20,Grenada,Grenada,0,0.0
87,1/22/20,Guadeloupe,France,0,0.0
88,1/22/20,Guangdong,China,0,0.0
89,1/22/20,Guangxi,China,0,0.0
90,1/22/20,Guatemala,Guatemala,0,0.0
91,1/22/20,Guinea,Guinea,0,0.0
92,1/22/20,Guinea-Bissau,Guinea-Bissau,0,0.0
93,1/22/20,Guizhou,China,0,0.0
94,1/22/20,Guyana,Guyana,0,0.0
95,1/22/20,Hainan,China,0,0.0
96,1/22/20,Haiti,Haiti,0,0.0
97,1/22/20,Hebei,China,0,0.0
98,1/22/20,Heilongjiang,China,0,0.0
99,1/22/20,Henan,China,0,0.0
100,1/22/20,Holy See,Holy See,0,0.0
101,1/22/20,Honduras,Honduras,0,0.0
102,1/22/20,Hong Kong,China,0,0.0
103,1/22/20,Hubei,China,28,0.0
104,1/22/20,Hunan,China,0,0.0
105,1/22/20,Hungary,Hungary,0,0.0
106,1/22/20,Iceland,Iceland,0,0.0
107,1/22/20,India,India,0,0.0
108,1/22/20,Indonesia,Indonesia,0,0.0
109,1/22/20,Inner Mongolia,China,0,0.0
110,1/22/20,Iran,Iran,0,0.0
111,1/22/20,Iraq,Iraq,0,0.0
112,1/22/20,Ireland,Ireland,0,0.0
113,1/22/20,Isle of Man,United Kingdom,0,0.0
114,1/22/20,Israel,Israel,0,0.0
115,1/22/20,Italy,Italy,0,0.0
116,1/22/20,Jamaica,Jamaica,0,0.0
117,1/22/20,Japan,Japan,0,0.0
118,1/22/20,Jiangsu,China,0,0.0
119,1/22/20,Jiangxi,China,0,0.0
120,1/22/20,Jilin,China,0,0.0
121,1/22/20,Jordan,Jordan,0,0.0
122,1/22/20,Kazakhstan,Kazakhstan,0,0.0
123,1/22/20,Kenya,Kenya,0,0.0
124,1/22/20,"Korea, South","Korea, South",0,0.0
125,1/22/20,Kosovo,Kosovo,0,0.0
126,1/22/20,Kuwait,Kuwait,0,0.0
127,1/22/20,Kyrgyzstan,Kyrgyzstan,0,0.0
128,1/22/20,Laos,Laos,0,0.0
129,1/22/20,Latvia,Latvia,0,0.0
130,1/22/20,Lebanon,Lebanon,0,0.0
131,1/22/20,Liaoning,China,0,0.0
132,1/22/20,Liberia,Liberia,0,0.0
133,1/22/20,Libya,Libya,0,0.0
134,1/22/20,Liechtenstein,Liechtenstein,0,0.0
135,1/22/20,Lithuania,Lithuania,0,0.0
136,1/22/20,Luxembourg,Luxembourg,0,0.0
137,1/22/20,MS Zaandam,MS Zaandam,0,0.0
138,1/22/20,Macau,China,0,0.0
139,1/22/20,Madagascar,Madagascar,0,0.0
140,1/22/20,Malawi,Malawi,0,0.0
141,1/22/20,Malaysia,Malaysia,0,0.0
142,1/22/20,Maldives,Maldives,0,0.0
143,1/22/20,Mali,Mali,0,0.0
144,1/22/20,Malta,Malta,0,0.0
145,1/22/20,Martinique,France,0,0.0
146,1/22/20,Mauritania,Mauritania,0,0.0
147,1/22/20,Mauritius,Mauritius,0,0.0
148,1/22/20,Mayotte,France,0,0.0
149,1/22/20,Mexico,Mexico,0,0.0
150,1/22/20,Moldova,Moldova,0,0.0
151,1/22/20,Monaco,Monaco,0,0.0
152,1/22/20,Mongolia,Mongolia,0,0.0
153,1/22/20,Montenegro,Montenegro,0,0.0
154,1/22/20,Montserrat,United Kingdom,0,0.0
155,1/22/20,Morocco,Morocco,0,0.0
156,1/22/20,Mozambique,Mozambique,0,0.0
157,1/22/20,Namibia,Namibia,0,0.0
158,1/22/20,Nepal,Nepal,0,0.0
159,1/22/20,Netherlands,Netherlands,0,0.0
160,1/22/20,New Caledonia,France,0,0.0
161,1/22/20,New South Wales,Australia,0,0.0
162,1/22/20,New Zealand,New Zealand,0,0.0
163,1/22/20,Nicaragua,Nicaragua,0,0.0
164,1/22/20,Niger,Niger,0,0.0
165,1/22/20,Nigeria,Nigeria,0,0.0
166,1/22/20,Ningxia,China,0,0.0
167,1/22/20,North Macedonia,North Macedonia,0,0.0
168,1/22/20,Northern Territory,Australia,0,0.0
169,1/22/20,Norway,Norway,0,0.0
170,1/22/20,Oman,Oman,0,0.0
171,1/22/20,Pakistan,Pakistan,0,0.0
172,1/22/20,Panama,Panama,0,0.0
173,1/22/20,Papua New Guinea,Papua New Guinea,0,0.0
174,1/22/20,Paraguay,Paraguay,0,0.0
175,1/22/20,Peru,Peru,0,0.0
176,1/22/20,Philippines,Philippines,0,0.0
177,1/22/20,Poland,Poland,0,0.0
178,1/22/20,Portugal,Portugal,0,0.0
179,1/22/20,Qatar,Qatar,0,0.0
180,1/22/20,Qinghai,China,0,0.0
181,1/22/20,Queensland,Australia,0,0.0
182,1/22/20,Reunion,France,0,0.0
183,1/22/20,Romania,Romania,0,0.0
184,1/22/20,Russia,Russia,0,0.0
185,1/22/20,Rwanda,Rwanda,0,0.0
186,1/22/20,Saint Barthelemy,France,0,0.0
187,1/22/20,Saint Kitts and Nevis,Saint Kitts and Nevis,0,0.0
188,1/22/20,Saint Lucia,Saint Lucia,0,0.0
189,1/22/20,Saint Pierre and Miquelon,France,0,0.0
190,1/22/20,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,0,0.0
191,1/22/20,San Marino,San Marino,0,0.0
192,1/22/20,Sao Tome and Principe,Sao Tome and Principe,0,0.0
193,1/22/20,Saudi Arabia,Saudi Arabia,0,0.0
194,1/22/20,Senegal,Senegal,0,0.0
195,1/22/20,Serbia,Serbia,0,0.0
196,1/22/20,Seychelles,Seychelles,0,0.0
197,1/22/20,Shaanxi,China,0,0.0
198,1/22/20,Shandong,China,0,0.0
199,1/22/20,Shanghai,China,0,0.0
200,1/22/20,Shanxi,China,0,0.0
201,1/22/20,Sichuan,China,0,0.0
202,1/22/20,Sierra Leone,Sierra Leone,0,0.0
203,1/22/20,Singapore,Singapore,0,0.0
204,1/22/20,Sint Maarten,Netherlands,0,0.0
205,1/22/20,Slovakia,Slovakia,0,0.0
206,1/22/20,Slovenia,Slovenia,0,0.0
207,1/22/20,Somalia,Somalia,0,0.0
208,1/22/20,South Africa,South Africa,0,0.0
209,1/22/20,South Australia,Australia,0,0.0
210,1/22/20,South Sudan,South Sudan,0,0.0
211,1/22/20,Spain,Spain,0,0.0
212,1/22/20,Sri Lanka,Sri Lanka,0,0.0
213,1/22/20,St Martin,France,0,0.0
214,1/22/20,Sudan,Sudan,0,0.0
215,1/22/20,Suriname,Suriname,0,0.0
216,1/22/20,Sweden,Sweden,0,0.0
217,1/22/20,Switzerland,Switzerland,0,0.0
218,1/22/20,Syria,Syria,0,0.0
219,1/22/20,Taiwan*,Taiwan*,0,0.0
220,1/22/20,Tanzania,Tanzania,0,0.0
221,1/22/20,Tasmania,Australia,0,0.0
222,1/22/20,Thailand,Thailand,0,0.0
223,1/22/20,Tianjin,China,0,0.0
224,1/22/20,Tibet,China,0,0.0
225,1/22/20,Timor-Leste,Timor-Leste,0,0.0
226,1/22/20,Togo,Togo,0,0.0
227,1/22/20,Trinidad and Tobago,Trinidad and Tobago,0,0.0
228,1/22/20,Tunisia,Tunisia,0,0.0
229,1/22/20,Turkey,Turkey,0,0.0
230,1/22/20,Turks and Caicos Islands,United Kingdom,0,0.0
231,1/22/20,US,US,0,0.0
232,1/22/20,Uganda,Uganda,0,0.0
233,1/22/20,Ukraine,Ukraine,0,0.0
234,1/22/20,United Arab Emirates,United Arab Emirates,0,0.0
235,1/22/20,United Kingdom,United Kingdom,0,0.0
236,1/22/20,Uruguay,Uruguay,0,0.0
237,1/22/20,Uzbekistan,Uzbekistan,0,0.0
238,1/22/20,Venezuela,Venezuela,0,0.0
239,1/22/20,Victoria,Australia,0,0.0
240,1/22/20,Vietnam,Vietnam,0,0.0
241,1/22/20,West Bank and Gaza,West Bank and Gaza,0,0.0
242,1/22/20,Western Australia,Australia,0,0.0
243,1/22/20,Western Sahara,Western Sahara,0,0.0
244,1/22/20,Xinjiang,China,0,0.0
245,1/22/20,Yemen,Yemen,0,0.0
246,1/22/20,Yunnan,China,0,0.0
247,1/22/20,Zambia,Zambia,0,0.0
248,1/22/20,Zhejiang,China,0,0.0
249,1/22/20,Zimbabwe,Zimbabwe,0,0.0
250,1/23/20,Afghanistan,Afghanistan,0,0.0
251,1/23/20,Albania,Albania,0,0.0
252,1/23/20,Algeria,Algeria,0,0.0
253,1/23/20,Andorra,Andorra,0,0.0
254,1/23/20,Angola,Angola,0,0.0
255,1/23/20,Anguilla,United Kingdom,0,0.0
256,1/23/20,Anhui,China,0,0.0
257,1/23/20,Antigua and Barbuda,Antigua and Barbuda,0,0.0
258,1/23/20,Argentina,Argentina,0,0.0
259,1/23/20,Armenia,Armenia,0,0.0
260,1/23/20,Aruba,Netherlands,0,0.0
261,1/23/20,Australian Capital Territory,Australia,0,0.0
262,1/23/20,Austria,Austria,0,0.0
263,1/23/20,Azerbaijan,Azerbaijan,0,0.0
264,1/23/20,Bahamas,Bahamas,0,0.0
265,1/23/20,Bahrain,Bahrain,0,0.0
266,1/23/20,Bangladesh,Bangladesh,0,0.0
267,1/23/20,Barbados,Barbados,0,0.0
268,1/23/20,Beijing,China,0,0.0
269,1/23/20,Belarus,Belarus,0,0.0
270,1/23/20,Belgium,Belgium,0,0.0
271,1/23/20,Belize,Belize,0,0.0
272,1/23/20,Benin,Benin,0,0.0
273,1/23/20,Bermuda,United Kingdom,0,0.0
274,1/23/20,Bhutan,Bhutan,0,0.0
275,1/23/20,Bolivia,Bolivia,0,0.0
276,1/23/20,"Bonaire, Sint Eustatius and Saba",Netherlands,0,0.0
277,1/23/20,Bosnia and Herzegovina,Bosnia and Herzegovina,0,0.0
278,1/23/20,Botswana,Botswana,0,0.0
279,1/23/20,Brazil,Brazil,0,0.0
280,1/23/20,British Virgin Islands,United Kingdom,0,0.0
281,1/23/20,Brunei,Brunei,0,0.0
282,1/23/20,Bulgaria,Bulgaria,0,0.0
283,1/23/20,Burkina Faso,Burkina Faso,0,0.0
284,1/23/20,Burma,Burma,0,0.0
285,1/23/20,Burundi,Burundi,0,0.0
286,1/23/20,Cabo Verde,Cabo Verde,0,0.0
287,1/23/20,Cambodia,Cambodia,0,0.0
288,1/23/20,Cameroon,Cameroon,0,0.0
289,1/23/20,Canada,Canada,0,0.0
290,1/23/20,Cayman Islands,United Kingdom,0,0.0
291,1/23/20,Central African Republic,Central African Republic,0,0.0
292,1/23/20,Chad,Chad,0,0.0
293,1/23/20,Channel Islands,United Kingdom,0,0.0
294,1/23/20,Chile,Chile,0,0.0
295,1/23/20,Chongqing,China,0,0.0
296,1/23/20,Colombia,Colombia,0,0.0
297,1/23/20,Congo (Brazzaville),Congo (Brazzaville),0,0.0
298,1/23/20,Congo (Kinshasa),Congo (Kinshasa),0,0.0
299,1/23/20,Costa Rica,Costa Rica,0,0.0
300,1/23/20,Cote d'Ivoire,Cote d'Ivoire,0,0.0
301,1/23/20,Croatia,Croatia,0,0.0
302,1/23/20,Cuba,Cuba,0,0.0
303,1/23/20,Curacao,Netherlands,0,0.0
304,1/23/20,Cyprus,Cyprus,0,0.0
305,1/23/20,Czechia,Czechia,0,0.0
306,1/23/20,Denmark,Denmark,0,0.0
307,1/23/20,Diamond Princess,Diamond Princess,0,0.0
308,1/23/20,Djibouti,Djibouti,0,0.0
309,1/23/20,Dominica,Dominica,0,0.0
310,1/23/20,Dominican Republic,Dominican Republic,0,0.0
311,1/23/20,Ecuador,Ecuador,0,0.0
312,1/23/20,Egypt,Egypt,0,0.0
313,1/23/20,El Salvador,El Salvador,0,0.0
314,1/23/20,Equatorial Guinea,Equatorial Guinea,0,0.0
315,1/23/20,Eritrea,Eritrea,0,0.0
316,1/23/20,Estonia,Estonia,0,0.0
317,1/23/20,Eswatini,Eswatini,0,0.0
318,1/23/20,Ethiopia,Ethiopia,0,0.0
319,1/23/20,Falkland Islands (Malvinas),United Kingdom,0,0.0
320,1/23/20,Faroe Islands,Denmark,0,0.0
321,1/23/20,Fiji,Fiji,0,0.0
322,1/23/20,Finland,Finland,0,0.0
323,1/23/20,France,France,0,0.0
324,1/23/20,French Guiana,France,0,0.0
325,1/23/20,French Polynesia,France,0,0.0
326,1/23/20,Fujian,China,0,0.0
327,1/23/20,Gabon,Gabon,0,0.0
328,1/23/20,Gambia,Gambia,0,0.0
329,1/23/20,Gansu,China,0,0.0
330,1/23/20,Georgia,Georgia,0,0.0
331,1/23/20,Germany,Germany,0,0.0
332,1/23/20,Ghana,Ghana,0,0.0
333,1/23/20,Gibraltar,United Kingdom,0,0.0
334,1/23/20,Greece,Greece,0,0.0
335,1/23/20,Greenland,Denmark,0,0.0
336,1/23/20,Grenada,Grenada,0,0.0
337,1/23/20,Guadeloupe,France,0,0.0
338,1/23/20,Guangdong,China,2,2.0
339,1/23/20,Guangxi,China,0,0.0
340,1/23/20,Guatemala,Guatemala,0,0.0
341,1/23/20,Guinea,Guinea,0,0.0
342,1/23/20,Guinea-Bissau,Guinea-Bissau,0,0.0
343,1/23/20,Guizhou,China,0,0.0
344,1/23/20,Guyana,Guyana,0,0.0
345,1/23/20,Hainan,China,0,0.0
346,1/23/20,Haiti,Haiti,0,0.0
347,1/23/20,Hebei,China,0,0.0
348,1/23/20,Heilongjiang,China,0,0.0
349,1/23/20,Henan,China,0,0.0
350,1/23/20,Holy See,Holy See,0,0.0
351,1/23/20,Honduras,Honduras,0,0.0
352,1/23/20,Hong Kong,China,0,0.0
353,1/23/20,Hubei,China,28,0.0
354,1/23/20,Hunan,China,0,0.0
355,1/23/20,Hungary,Hungary,0,0.0
356,1/23/20,Iceland,Iceland,0,0.0
357,1/23/20,India,India,0,0.0
358,1/23/20,Indonesia,Indonesia,0,0.0
359,1/23/20,Inner Mongolia,China,0,0.0
360,1/23/20,Iran,Iran,0,0.0
361,1/23/20,Iraq,Iraq,0,0.0
362,1/23/20,Ireland,Ireland,0,0.0
363,1/23/20,Isle of Man,United Kingdom,0,0.0
364,1/23/20,Israel,Israel,0,0.0
365,1/23/20,Italy,Italy,0,0.0
366,1/23/20,Jamaica,Jamaica,0,0.0
367,1/23/20,Japan,Japan,0,0.0
368,1/23/20,Jiangsu,China,0,0.0
369,1/23/20,Jiangxi,China,0,0.0
370,1/23/20,Jilin,China,0,0.0
371,1/23/20,Jordan,Jordan,0,0.0
372,1/23/20,Kazakhstan,Kazakhstan,0,0.0
373,1/23/20,Kenya,Kenya,0,0.0
374,1/23/20,"Korea, South","Korea, South",0,0.0
375,1/23/20,Kosovo,Kosovo,0,0.0
376,1/23/20,Kuwait,Kuwait,0,0.0
377,1/23/20,Kyrgyzstan,Kyrgyzstan,0,0.0
378,1/23/20,Laos,Laos,0,0.0
379,1/23/20,Latvia,Latvia,0,0.0
380,1/23/20,Lebanon,Lebanon,0,0.0
381,1/23/20,Liaoning,China,0,0.0
382,1/23/20,Liberia,Liberia,0,0.0
383,1/23/20,Libya,Libya,0,0.0
384,1/23/20,Liechtenstein,Liechtenstein,0,0.0
385,1/23/20,Lithuania,Lithuania,0,0.0
386,1/23/20,Luxembourg,Luxembourg,0,0.0
387,1/23/20,MS Zaandam,MS Zaandam,0,0.0
388,1/23/20,Macau,China,0,0.0
389,1/23/20,Madagascar,Madagascar,0,0.0
390,1/23/20,Malawi,Malawi,0,0.0
391,1/23/20,Malaysia,Malaysia,0,0.0
392,1/23/20,Maldives,Maldives,0,0.0
393,1/23/20,Mali,Mali,0,0.0
394,1/23/20,Malta,Malta,0,0.0
395,1/23/20,Martinique,France,0,0.0
396,1/23/20,Mauritania,Mauritania,0,0.0
397,1/23/20,Mauritius,Mauritius,0,0.0
398,1/23/20,Mayotte,France,0,0.0
399,1/23/20,Mexico,Mexico,0,0.0
400,1/23/20,Moldova,Moldova,0,0.0
401,1/23/20,Monaco,Monaco,0,0.0
402,1/23/20,Mongolia,Mongolia,0,0.0
403,1/23/20,Montenegro,Montenegro,0,0.0
404,1/23/20,Montserrat,United Kingdom,0,0.0
405,1/23/20,Morocco,Morocco,0,0.0
406,1/23/20,Mozambique,Mozambique,0,0.0
407,1/23/20,Namibia,Namibia,0,0.0
408,1/23/20,Nepal,Nepal,0,0.0
409,1/23/20,Netherlands,Netherlands,0,0.0
410,1/23/20,New Caledonia,France,0,0.0
411,1/23/20,New South Wales,Australia,0,0.0
412,1/23/20,New Zealand,New Zealand,0,0.0
413,1/23/20,Nicaragua,Nicaragua,0,0.0
414,1/23/20,Niger,Niger,0,0.0
415,1/23/20,Nigeria,Nigeria,0,0.0
416,1/23/20,Ningxia,China,0,0.0
417,1/23/20,North Macedonia,North Macedonia,0,0.0
418,1/23/20,Northern Territory,Australia,0,0.0
419,1/23/20,Norway,Norway,0,0.0
420,1/23/20,Oman,Oman,0,0.0
421,1/23/20,Pakistan,Pakistan,0,0.0
422,1/23/20,Panama,Panama,0,0.0
423,1/23/20,Papua New Guinea,Papua New Guinea,0,0.0
424,1/23/20,Paraguay,Paraguay,0,0.0
425,1/23/20,Peru,Peru,0,0.0
426,1/23/20,Philippines,Philippines,0,0.0
427,1/23/20,Poland,Poland,0,0.0
428,1/23/20,Portugal,Portugal,0,0.0
429,1/23/20,Qatar,Qatar,0,0.0
430,1/23/20,Qinghai,China,0,0.0
431,1/23/20,Queensland,Australia,0,0.0
432,1/23/20,Reunion,France,0,0.0
433,1/23/20,Romania,Romania,0,0.0
434,1/23/20,Russia,Russia,0,0.0
435,1/23/20,Rwanda,Rwanda,0,0.0
436,1/23/20,Saint Barthelemy,France,0,0.0
437,1/23/20,Saint Kitts and Nevis,Saint Kitts and Nevis,0,0.0
438,1/23/20,Saint Lucia,Saint Lucia,0,0.0
439,1/23/20,Saint Pierre and Miquelon,France,0,0.0
440,1/23/20,Saint Vincent and the Grenadines,Saint Vincent and the Grenadines,0,0.0
441,1/23/20,San Marino,San Marino,0,0.0
442,1/23/20,Sao Tome and Principe,Sao Tome and Principe,0,0.0
443,1/23/20,Saudi Arabia,Saudi Arabia,0,0.0
444,1/23/20,Senegal,Senegal,0,0.0
445,1/23/20,Serbia,Serbia,0,0.0
446,1/23/20,Seychelles,Seychelles,0,0.0
447,1/23/20,Shaanxi,China,0,0.0
448,1/23/20,Shandong,China,0,0.0
449,1/23/20,Shanghai,China,0,0.0
450,1/23/20,Shanxi,China,0,0.0
451,1/23/20,Sichuan,China,0,0.0
452,1/23/20,Sierra Leone,Sierra Leone,0,0.0
453,1/23/20,Singapore,Singapore,0,0.0
454,1/23/20,Sint Maarten,Netherlands,0,0.0
455,1/23/20,Slovakia,Slovakia,0,0.0
456,1/23/20,Slovenia,Slovenia,0,0.0
457,1/23/20,Somalia,Somalia,0,0.0
458,1/23/20,South Africa,South Africa,0,0.0
459,1/23/20,South Australia,Australia,0,0.0
460,1/23/20,South Sudan,South Sudan,0,0.0
461,1/23/20,Spain,Spain,0,0.0
462,1/23/20,Sri Lanka,Sri Lanka,0,0.0
463,1/23/20,St Martin,France,0,0.0
464,1/23/20,Sudan,Sudan,0,0.0
465,1/23/20,Suriname,Suriname,0,0.0
466,1/23/20,Sweden,Sweden,0,0.0
467,1/23/20,Switzerland,Switzerland,0,0.0
468,1/23/20,Syria,Syria,0,0.0
469,1/23/20,Taiwan*,Taiwan*,0,0.0
470,1/23/20,Tanzania,Tanzania,0,0.0
471,1/23/20,Tasmania,Australia,0,0.0
472,1/23/20,Thailand,Thailand,0,0.0
473,1/23/20,Tianjin,China,0,0.0
474,1/23/20,Tibet,China,0,0.0
475,1/23/20,Timor-Leste,Timor-Leste,0,0.0
476,1/23/20,Togo,Togo,0,0.0
477,1/23/20,Trinidad and Tobago,Trinidad and Tobago,0,0.0
478,1/23/20,Tunisia,Tunisia,0,0.0
479,1/23/20,Turkey,Turkey,0,0.0
480,1/23/20,Turks and Caicos Islands,United Kingdom,0,0.0
481,1/23/20,US,US,0,0.0
482,1/23/20,Uganda,Uganda,0,0.0
483,1/23/20,Ukraine,Ukraine,0,0.0
484,1/23/20,United Arab Emirates,United Arab Emirates,0,0.0
485,1/23/20,United Kingdom,United Kingdom,0,0.0
486,1/23/20,Uruguay,Uruguay,0,0.0
487,1/23/20,Uzbekistan,Uzbekistan,0,0.0
488,1/23/20,Venezuela,Venezuela,0,0.0
489,1/23/20,Victoria,Australia,0,0.0
490,1/23/20,Vietnam,Vietnam,0,0.0
491,1/23/20,West Bank and Gaza,West Bank and Gaza,0,0.0
492,1/23/20,Western Australia,Australia,0,0.0
493,1/23/20,Western Sahara,Western Sahara,0,0.0
494,1/23/20,Xinjiang,China,0,0.0
495,1/23/20,Yemen,Yemen,0,0.0
496,1/23/20,Yunnan,China,0,0.0
497,1/23/20,Zambia,Zambia,0,0.0
498,1/23/20,Zhejiang,China,0,0.0
499,1/23/20,Zimbabwe,Zimbabwe,0,0.0
500,1/24/20,Afghanistan,Afghanistan,0,0.0
501,1/24/20,Albania,Albania,0,0.0
502,1/24/20,Algeria,Algeria,0,0.0
503,1/24/20,Andorra,Andorra,0,0.0
504,1/24/20,Angola,Angola,0,0.0
505,1/24/20,Anguilla,United Kingdom,0,0.0
506,1/24/20,Anhui,China,0,0.0
507,1/24/20,Antigua and Barbuda,Antigua and Barbuda,0,0.0
508,1/24/20,Argentina,Argentina,0,0.0
509,1/24/20,Armenia,Armenia,0,0.0
510,1/24/20,Aruba,Netherlands,0,0.0
511,1/24/20,Australian Capital Territory,Australia,0,0.0
512,1/24/20,Austria,Austria,0,0.0
513,1/24/20,Azerbaijan,Azerbaijan,0,0.0
514,1/24/20,Bahamas,Bahamas,0,0.0
515,1/24/20,Bahrain,Bahrain,0,0.0
516,1/24/20,Bangladesh,Bangladesh,0,0.0
517,1/24/20,Barbados,Barbados,0,0.0
518,1/24/20,Beijing,China,1,1.0
519,1/24/20,Belarus,Belarus,0,0.0
520,1/24/20,Belgium,Belgium,0,0.0
521,1/24/20,Belize,Belize,0,0.0
522,1/24/20,Benin,Benin,0,0.0
523,1/24/20,Bermuda,United Kingdom,0,0.0
524,1/24/20,Bhutan,Bhutan,0,0.0
525,1/24/20,Bolivia,Bolivia,0,0.0
526,1/24/20,"Bonaire, Sint Eustatius and Saba",Netherlands,0,0.0
527,1/24/20,Bosnia and Herzegovina,Bosnia and Herzegovina,0,0.0
528,1/24/20,Botswana,Botswana,0,0.0
529,1/24/20,Brazil,Brazil,0,0.0
530,1/24/20,British Virgin Islands,United Kingdom,0,0.0
531,1/24/20,Brunei,Brunei,0,0.0
532,1/24/20,Bulgaria,Bulgaria,0,0.0
533,1/24/20,Burkina Faso,Burkina Faso,0,0.0
534,1/24/20,Burma,Burma,0,0.0
535,1/24/20,Burundi,Burundi,0,0.0
536,1/24/20,Cabo Verde,Cabo Verde,0,0.0
537,1/24/20,Cambodia,Cambodia,0,0.0
538,1/24/20,Cameroon,Cameroon,0,0.0
539,1/24/20,Canada,Canada,0,0.0
540,1/24/20,Cayman Islands,United Kingdom,0,0.0
541,1/24/20,Central African Republic,Central African Republic,0,0.0
542,1/24/20,Chad,Chad,0,0.0
543,1/24/20,Channel Islands,United Kingdom,0,0.0
544,1/24/20,Chile,Chile,0,0.0
545,1/24/20,Chongqing,China,0,0.0
546,1/24/20,Colombia,Colombia,0,0.0
547,1/24/20,Congo (Brazzaville),Congo (Brazzaville),0,0.0
548,1/24/20,Congo (Kinshasa),Congo (Kinshasa),0,0.0
